ID_DISCENTE,SEXO,ESTADO_CIVIL,DATA_NASCIMENTO,RACA_COR,DEFICIENCIA,NATURALIDADE,UF_NATURALIDADE,DESCR_BAIRRO,CIDADE_END,UF_CIDADE_END,FORMA_INGRESSO,COD_CURSO,CURSO,ANO_INGRESSO,PERIODO_INGRESSO
86622,M,Casado(a),11/03/1986,Branca,,NHAMUNDA,AM,DJARD VIEIRA,PARINTINS,AM,Processo Seletivo Doutorado,PPG-QUI-D,Doutorado em Química,2017,1
73539,M,Solteiro(a),19/09/1992,Branca,,MANAUS,AM,SANTA RITA DE CASSIA,PARINTINS,AM,Processo Seletivo Mestrado,PPG-CFAR-M,Mestrado em Ciências Farmacêuticas,2018,2
102461,M,Solteiro(a),15/03/1996,Negra,,BOA VISTA DO RAMOS,AM,SAO JOSE OPERARIO,PARINTINS,AM,Processo Seletivo Mestrado,PPG-ECH-M,Mestrado em Ensino de Ciências e Humanidades,2019,1
78837,M,Solteiro(a),22/09/1993,Amarela,,PARINTINS,AM,SAO BENEDITO,PARINTINS,AM,Processo Seletivo Mestrado,PPG-CARP-M,Mestrado em Ciência Animal e Recursos Pesqueiros,2019,1
62707,M,Solteiro(a),10/04/1981,Parda,,NHAMUNDA,AM,ITAUNA II,PARINTINS,AM,Processo Seletivo Mestrado,PPG-SCA-M,Mestrado em Sociedade e Cultura na Amazônia,2018,1
51638,F,Solteiro(a),16/08/1973,Parda,,PARINTINS,AM,PALMARES,PARINTINS,AM,Processo Seletivo Mestrado,PPG-ECH-M,Mestrado em Ensino de Ciências e Humanidades,2019,1
102431,F,Solteiro(a),27/11/1995,Parda,Sem Deficiência,ARAGUARI,MG,ADRIANPOLIS,MANAUS,AM,Processo Seletivo Mestrado,PPG-SES-M,Mestrado em Serviço Social e Sustentabilidade na Amazônia,2019,1
133006,M,Solteiro(a),04/12/1985,Negra,Sem Deficiência,RIO DE JANEIRO,RJ,CIDADE NOVA 02,MANAUS,AM,Processo Seletivo Mestrado,PPG-PSIC-M,Mestrado em Psicologia,2018,2
133006,M,Solteiro(a),04/12/1985,Negra,Sem Deficiência,RIO DE JANEIRO,RJ,CIDADE NOVA II,MANAUS,AM,Processo Seletivo Mestrado,PPG-PSIC-M,Mestrado em Psicologia,2018,2
120176,M,Solteiro(a),11/08/1977,Branca,Sem Deficiência,RIBEIRAO PRETO,SP,ADRIANOPOLIS,MANAUS,AM,Processo Seletivo Doutorado,PPG-ZOO-D,Doutorado em Zoologia,2017,1
93004,F,Solteiro(a),16/01/1995,Parda,Sem Deficiência,TERESINA,PI,AMAZONINO MENDES,MANAUS,AM,Processo Seletivo Mestrado,PPG-ENF-M,Mestrado em Enfermagem,2018,2
106110,M,Solteiro(a),01/04/1991,Parda,Sem Deficiência,ITAITUBA,PA,CIDADE NOVA,MANAUS,AM,Processo Seletivo Mestrado,PPG-CEM-M,Mestrado em Ciência e Engenharia de Materiais,2019,1
99460,F,Solteiro(a),14/01/1996,Branca,Sem Deficiência,BRASILIA,DF,PARQUE DEZ,MANAUS,AM,Processo Seletivo Mestrado,PPG-QUI-M,Mestrado em Química,2018,2
92900,M,Solteiro(a),30/06/1994,Branca,Sem Deficiência,ITAPIRANGA,AM,VILA PRATA,MANAUS,AM,Processo Seletivo Mestrado,PPG-CARP-M,Mestrado em Ciência Animal e Recursos Pesqueiros,2019,1
98893,F,Solteiro(a),06/11/1995,Branca,Sem Deficiência,MANAUS,AM,CIDADE NOVA 2,MANAUS,AM,Processo Seletivo Mestrado,PPG-BIOT-M,Mestrado em Biotecnologia,2019,1
94313,F,Solteiro(a),25/10/1995,Branca,Sem Deficiência,MANAUS,AM,SO JORGE,MANAUS,AM,Processo Seletivo Mestrado,PPG-GEO-M,Mestrado em Geografia,2018,1
134197,F,Solteiro(a),01/07/1992,Branca,Sem Deficiência,MANAUS,AM,CIDADE NOVA,MANAUS,AM,Processo Seletivo Mestrado,PPG-QUI-M,Mestrado em Química,2018,2
94853,F,Solteiro(a),16/06/1996,Branca,Sem Deficiência,MANAUS,AM,PLANALTO,MANAUS,AM,Processo Seletivo Mestrado,PPG-QUI-M,Mestrado em Química,2018,2
105943,M,Solteiro(a),20/10/1996,Branca,Sem Deficiência,MANAUS,AM,SAO JOSE OPERARIO,MANAUS,AM,Processo Seletivo Mestrado,PPG-HIP-M,Mestrado em História -  Política,2019,1
102617,F,Solteiro(a),22/02/1995,Branca,Sem Deficiência,MANAUS,AM,PETROPOLIS,MANAUS,AM,Processo Seletivo Mestrado,PPG-HIP-M,Mestrado em História -  Política,2019,1
